head_2,head_7,head_8,head_10,head_12,head_13_0,head_13_1,head_14,head_21_value_1,head_21_value_2,head_21_value_3,body_11,body_12,body_13,body_14_value_1,body_14_value_2,body_14_value_3,body_14_value_4,body_15_value_1,body_15_value_2,body_15_value_3,body_15_value_4,body_15_value_5,body_16,body_17
9,0,2,200,1,14,97656,6615056,9,,,5,128,1,,,,,,,,,,21706048134.0,6123.0
6,0,2,300,7,14,97657,6615057,6,,,80,65,1,,,,,,,,,,585206960869.0,938.0
6,0,6,500,6,14,97658,6615057,6,,,80,65,4,,,,,,,,,,593855146470.0,559.0
6,0,6,900,1,14,97659,6615057,9,,,80,65,1,,,,,,,,,,594882790026.0,2123.0
6,0,11,300,1,14,97659,6615057,9,,,80,65,1,,,,,,,,,,594882790026.0,2123.0
9,0,10,200,7,14,97660,6615056,9,,,5,128,1,,,,,,,,,,21846099326.0,1436.0
6,0,15,900,7,14,97661,6615057,6,,,80,65,2,,,,,,,,,,598113591768.0,256.0
9,0,52,400,1,14,97662,6615056,5,8,,5,128,0,,,,,,,,,,4786749967.0,5452.0
9,0,16,500,1,14,97662,6615056,5,8,,5,128,0,,,,,,,,,,4786749967.0,5452.0
9,0,21,500,1,14,97662,6615056,5,8,,5,128,0,,,,,,,,,,4786749967.0,5452.0
52,0,20,300,7,14,97663,6615056,9,,,5,128,1,,,,,,,,,,,2877.0
6,0,22,400,2,14,97679,6615057,6,,,80,65,5,,,,,,,,,,600306279760.0,2415.0
6,0,25,500,1,14,97695,6615057,6,,,80,65,4,,,,,,,,,,587415811870.0,1214.0
6,0,26,700,1,14,97695,6615057,6,,,80,65,4,,,,,,,,,,587415811870.0,1214.0
6,0,27,200,4,14,97696,6615057,6,,,80,65,1,,,,,,,,,,660370723209.0,2617.0
6,0,31,800,4,14,97696,6615057,6,,,80,65,1,,,,,,,,,,660370723209.0,2617.0
6,0,28,300,1,14,97712,6615057,6,,,80,65,3,,,,,,,,,,589541976354.0,2345.0
6,0,28,700,1,14,97713,6615057,6,,,80,65,3,,,,,,,,,,599202845363.0,4547.0
6,0,31,300,1,14,97714,6615057,6,,,80,65,1,,,,,,,,,,584137719420.0,2411.0
6,0,31,800,1,14,97714,6615057,6,,,80,65,1,,,,,,,,,,584137719420.0,2411.0
6,0,36,400,6,14,97715,6615057,6,,,80,65,1,,,,,,,,,,595956929382.0,1369.0
4,0,42,200,5,14,97718,6615057,6,5,,80,65,1,,,,,,,,,,600252187708.0,3059.0
6,0,47,100,1,14,97719,6615057,6,,,80,65,5,,,,,,,,,,589570118711.0,2849.0
6,0,42,400,1,14,97719,6615057,6,,,80,65,5,,,,,,,,,,589570118711.0,2849.0
6,0,44,400,6,14,97720,6615057,6,,,80,65,6,,,,,,,,,,592810860141.0,3497.0
6,0,46,600,0,14,97721,6615057,6,,,80,65,5,,,,,,,,,,596014631964.0,1567.0
6,0,47,100,0,14,97721,6615057,6,,,80,65,5,,,,,,,,,,596014631964.0,1567.0
6,0,52,400,0,14,97721,6615057,6,,,80,65,5,,,,,,,,,,596014631964.0,1567.0
6,0,46,900,3,14,97722,6615057,9,,,80,65,1,,,,,,,,,,584133107179.0,2176.0
6,0,47,100,3,14,97722,6615057,9,,,80,65,1,,,,,,,,,,584133107179.0,2176.0
6,0,52,400,3,14,97722,6615057,9,,,80,65,1,,,,,,,,,,584133107179.0,2176.0
6,7,18,0,4,14,97722,6615057,9,,,80,65,1,,,,,,,,,,584133107179.0,2176.0
6,7,38,500,3,14,97722,6615057,9,,,80,65,1,,,,,,,,,,584133107179.0,2176.0
6,0,48,500,6,14,97723,6615057,6,,,80,65,1,,,,,,,,,,600243595091.0,2837.0
6,0,48,800,5,14,97724,6615057,6,,,80,65,3,,,,,,,,,,585247716556.0,1085.0
6,0,52,300,5,14,97724,6615057,6,,,80,65,3,,,,,,,,,,585247716556.0,1085.0
6,0,52,400,5,14,97724,6615057,6,,,80,65,3,,,,,,,,,,585247716556.0,1085.0
11,0,52,700,0,14,97740,6615056,9,,,5,128,0,,,,,,,,,,4566352613.0,1218.0
6,0,53,400,2,14,97741,6615057,6,,,80,65,2,,,,,,,,,,600261170739.0,5948.0
6,0,57,600,2,14,97741,6615057,6,,,80,65,2,,,,,,,,,,600261170739.0,5948.0
6,2,36,500,7,14,97742,6615057,6,,,80,65,6,,,,,,,,,,584222398435.0,131.0
6,0,55,300,7,14,97742,6615057,6,,,80,65,6,,,,,,,,,,584222398435.0,131.0
6,7,12,900,7,14,97742,6615057,6,,,80,65,6,,,,,,,,,,584222398435.0,131.0
6,0,55,900,2,14,97743,6615057,6,,,80,65,1,,,,,,,,,,662520706343.0,4988.0
6,0,57,600,2,14,97743,6615057,6,,,80,65,1,,,,,,,,,,662520706343.0,4988.0
6,0,57,500,4,14,97744,6615057,6,,,80,65,6,,,,,,,,,,596041086816.0,534.0
6,0,57,600,4,14,97744,6615057,6,,,80,65,6,,,,,,,,,,596041086816.0,534.0
6,0,57,500,2,14,97745,6615057,6,,,80,65,1,,,,,,,,,,600239045971.0,1556.0
6,0,57,600,2,14,97745,6615057,6,,,80,65,1,,,,,,,,,,600239045971.0,1556.0
6,0,58,100,3,14,97746,6615057,6,,,80,65,5,,,,,,,,,,592790040299.0,3676.0
6,7,2,700,3,14,97746,6615057,6,,,80,65,5,,,,,,,,,,592790040299.0,3676.0
11,0,58,900,0,14,97747,6615056,9,,,5,128,0,,,,,,,,,,4566352613.0,5663.0
11,7,2,700,0,14,97747,6615056,9,,,5,128,0,,,,,,,,,,4566352613.0,5663.0
6,7,3,300,3,14,97748,6615057,6,,,80,65,2,,,,,,,,,,586307355563.0,671.0
6,7,7,800,3,14,97748,6615057,6,,,80,65,2,,,,,,,,,,586307355563.0,671.0
6,7,6,400,1,14,97765,6615057,6,,,80,65,1,,,,,,,,,,600247332332.0,155.0
6,7,7,800,1,14,97765,6615057,6,,,80,65,1,,,,,,,,,,600247332332.0,155.0
11,7,9,0,2,14,97767,6615056,8,,,5,128,0,,,,,,,,,,631702975.0,4719.0
6,7,10,900,2,14,97768,6615057,6,,,80,65,1,,,,,,,,,,597021351722.0,5495.0
6,7,12,900,2,14,97769,6615057,9,,,80,65,2,,,,,,,,,,600268569016.0,1289.0
6,7,11,900,2,14,97769,6615057,9,,,80,65,2,,,,,,,,,,600268569016.0,1289.0
6,7,12,900,1,14,97770,6615057,8,,,80,65,3,,,,,,,,,,598125183774.0,463.0
6,7,12,100,1,14,97770,6615057,8,,,80,65,3,,,,,,,,,,598125183774.0,463.0
6,7,18,0,6,14,97771,6615057,6,,,80,65,6,,,,,,,,,,589592735099.0,160.0
6,7,13,200,6,14,97771,6615057,6,,,80,65,6,,,,,,,,,,589592735099.0,160.0
6,2,36,500,5,14,97787,6615057,6,,,80,65,2,,,,,,,,,,599184536353.0,664.0
6,7,18,0,5,14,97787,6615057,6,,,80,65,2,,,,,,,,,,599184536353.0,664.0
9,7,17,0,5,14,97787,6615057,6,,,80,65,2,,,,,,,,,,599184536353.0,664.0
9,7,24,0,2,14,97789,6615057,6,,,80,65,1,,,,,,,,,,593806842419.0,1677.0
9,7,25,0,2,14,97790,6615057,6,,,80,65,4,,,,,,,,,,593848815689.0,1623.0
6,7,29,300,6,14,97806,6615057,9,,,80,65,3,,,,,,,,,,587400778469.0,555.0
6,7,33,400,6,14,97806,6615057,9,,,80,65,3,,,,,,,,,,587400778469.0,555.0
9,7,33,700,2,14,97810,6615056,9,,,5,128,1,,,,,,,,,,17239180377.0,2160.0
6,7,38,500,2,14,97811,6615057,6,,,80,65,5,,,,,,,,,,597088535510.0,459.0
6,7,35,200,2,14,97811,6615057,6,,,80,65,5,,,,,,,,,,597088535510.0,459.0
6,7,43,600,6,14,97827,6615057,6,,,80,65,6,,,,,,,,,,600324285076.0,1513.0
6,7,36,200,6,14,97827,6615057,6,,,80,65,6,,,,,,,,,,600324285076.0,1513.0
11,7,38,500,0,14,97843,6615056,9,,,5,128,0,,,,,,,,,,822739710.0,1914.0
11,7,38,400,0,14,97843,6615056,9,,,5,128,0,,,,,,,,,,822739710.0,1914.0
4,7,40,700,7,14,97845,6615057,6,5,,80,65,2,,,,,,,,,,590592731130.0,935.0
4,7,43,100,2,14,97847,6615057,6,5,,80,65,3,,,,,,,,,,593836232778.0,2336.0
4,7,43,600,2,14,97847,6615057,6,5,,80,65,3,,,,,,,,,,593836232778.0,2336.0
6,7,44,500,6,14,97848,6615057,6,,,80,65,5,,,,,,,,,,590648554738.0,1906.0
6,7,48,800,6,14,97848,6615057,6,,,80,65,5,,,,,,,,,,590648554738.0,1906.0
9,7,46,700,0,14,97864,6615056,9,5,,5,128,0,,,,,,,,,,671417489.0,75.0
9,7,50,100,1,14,97865,6615056,9,,,5,128,1,,,,,,,,,,22240363628.0,1772.0
9,7,53,900,1,14,97865,6615056,9,,,5,128,1,,,,,,,,,,22240363628.0,1772.0
6,7,50,700,1,14,97866,6615057,6,,,80,65,6,,,,,,,,,,589593904735.0,4818.0
6,7,53,900,1,14,97866,6615057,6,,,80,65,6,,,,,,,,,,589593904735.0,4818.0
6,7,50,900,4,14,97867,6615057,6,,,80,65,1,,,,,,,,,,597031608408.0,3321.0
6,7,53,900,4,14,97867,6615057,6,,,80,65,1,,,,,,,,,,597031608408.0,3321.0
4,7,52,300,2,14,97868,6615057,9,5,,80,65,2,,,,,,,,,,586306555574.0,1992.0
4,7,53,900,2,14,97868,6615057,9,5,,80,65,2,,,,,,,,,,586306555574.0,1992.0
6,7,53,100,4,14,97869,6615057,6,,,80,65,3,,,,,,,,,,592756593155.0,2122.0
6,7,53,900,4,14,97869,6615057,6,,,80,65,3,,,,,,,,,,592756593155.0,2122.0
6,7,58,300,2,14,97901,6615057,6,,,80,65,1,,,,,,,,,,662520706343.0,3711.0
9,7,59,0,2,14,97901,6615057,6,,,80,65,1,,,,,,,,,,662520706343.0,3711.0
6,7,58,800,7,14,97902,6615057,6,,,80,65,4,,,,,,,,,,597072942552.0,1477.0
9,7,58,900,1,14,97903,6615056,9,,,5,128,1,,,,,,,,,,18217239775.0,5723.0
11,7,59,0,1,14,97903,6615056,9,,,5,128,1,,,,,,,,,,18217239775.0,5723.0
6,12,2,100,7,14,97904,6615057,6,,,80,65,3,,,,,,,,,,587394748470.0,788.0
6,12,19,500,7,14,97904,6615057,6,,,80,65,3,,,,,,,,,,587394748470.0,788.0
6,12,2,100,7,14,97905,6615057,6,,,80,65,1,,,,,,,,,,594882981924.0,6245.0
4,12,4,100,1,14,97906,6615057,6,5,,80,65,1,,,,,,,,,,587363794978.0,1934.0
4,12,2,700,1,14,97906,6615057,6,5,,80,65,1,,,,,,,,,,587363794978.0,1934.0
6,12,4,100,2,14,97907,6615057,6,,,80,65,6,,,,,,,,,,585292366636.0,2062.0
6,12,3,200,2,14,97907,6615057,6,,,80,65,6,,,,,,,,,,585292366636.0,2062.0
6,12,4,600,6,14,97908,6615057,6,,,80,65,5,,,,,,,,,,596017380125.0,2385.0
6,12,5,300,7,14,97909,6615057,6,,,80,65,4,,,,,,,,,,597072942552.0,2891.0
6,12,5,900,5,14,97910,6615057,6,,,80,65,3,,,,,,,,,,597053431790.0,3800.0
6,12,6,800,3,14,97911,6615057,6,,,80,65,2,,,,,,,,,,592742521850.0,536.0
6,12,7,300,3,14,97912,6615057,6,,,80,65,2,,,,,,,,,,587381097387.0,4429.0
6,12,9,200,3,14,97912,6615057,6,,,80,65,2,,,,,,,,,,587381097387.0,4429.0
6,12,13,100,2,14,97929,6615057,6,,,80,65,1,,,,,,,,,,632459034541.0,4026.0
6,12,14,400,2,14,97929,6615057,6,,,80,65,1,,,,,,,,,,632459034541.0,4026.0
6,12,24,500,1,14,97960,6615057,6,,,80,65,1,,,,,,,,,,585214946796.0,3232.0
6,12,24,600,1,14,97960,6615057,6,,,80,65,1,,,,,,,,,,585214946796.0,3232.0
6,12,26,500,2,14,97962,6615057,6,,,80,65,3,,,,,,,,,,588468760168.0,4247.0
6,12,29,700,2,14,97962,6615057,6,,,80,65,3,,,,,,,,,,588468760168.0,4247.0
13,12,28,400,7,14,97963,6615057,5,8,,80,65,1,,,,,,,,,,,3501.0
6,12,28,100,4,14,97965,6615057,6,,,80,65,2,,,,,,,,,,584156482687.0,5780.0
6,12,29,700,4,14,97965,6615057,6,,,80,65,2,,,,,,,,,,584156482687.0,5780.0
11,12,28,800,2,14,97966,6615056,9,,,5,128,0,,,,,,,,,,818282651.0,5442.0
11,12,29,700,2,14,97966,6615056,9,,,5,128,0,,,,,,,,,,818282651.0,5442.0
6,12,29,400,3,14,97967,6615057,6,,,80,65,4,,,,,,,,,,589555532999.0,1627.0
6,12,29,700,3,14,97967,6615057,6,,,80,65,4,,,,,,,,,,589555532999.0,1627.0
6,12,31,700,7,14,97969,6615057,6,,,80,65,4,,,,,,,,,,598144264446.0,2939.0
6,12,32,200,7,14,97970,6615057,6,,,80,65,1,,,,,,,,,,594882981924.0,2094.0
4,12,33,100,3,14,97972,6615057,6,5,,80,65,6,,,,,,,,,,598178698360.0,1602.0
4,12,34,800,3,14,97972,6615057,6,5,,80,65,6,,,,,,,,,,598178698360.0,1602.0
6,12,35,300,0,14,97973,6615057,6,,,80,65,1,,,,,,,,,,591656066957.0,2035.0
9,12,40,0,0,14,97973,6615057,6,,,80,65,1,,,,,,,,,,591656066957.0,2035.0
9,12,45,100,6,14,97974,6615056,8,5,,5,128,0,,,,,,,,,,4428989884.0,228.0
9,12,36,800,6,14,97974,6615056,8,5,,5,128,0,,,,,,,,,,4428989884.0,228.0
6,12,37,800,2,14,97975,6615057,6,,,80,65,6,,,,,,,,,,589590111621.0,3755.0
9,12,40,0,2,14,97975,6615057,6,,,80,65,6,,,,,,,,,,589590111621.0,3755.0
9,12,39,0,7,14,97976,6615057,6,,,80,65,1,,,,,,,,,,594882981924.0,3747.0
6,12,39,400,1,14,97977,6615057,6,,,80,65,5,,,,,,,,,,590643499343.0,2851.0
9,12,40,0,1,14,97977,6615057,6,,,80,65,5,,,,,,,,,,590643499343.0,2851.0
11,12,39,600,0,14,97978,6615056,9,,,5,128,0,,,,,,,,,,4915529113.0,6027.0
56,12,40,0,0,14,97978,6615056,9,,,5,128,0,,,,,,,,,,4915529113.0,6027.0
9,12,46,0,4,14,97979,6615057,6,,,80,65,2,,,,,,,,,,600258013697.0,323.0
6,12,48,300,2,14,97980,6615057,6,,,80,65,3,,,,,,,,,,588468760168.0,658.0
6,12,50,200,2,14,97980,6615057,6,,,80,65,3,,,,,,,,,,588468760168.0,658.0
6,2,5,600,7,14,97981,6615057,6,,,80,65,6,,,,,,,,,,589593904735.0,5256.0
6,12,50,200,7,14,97981,6615057,6,,,80,65,6,,,,,,,,,,589593904735.0,5256.0
6,2,20,900,6,14,97981,6615057,6,,,80,65,6,,,,,,,,,,589593904735.0,5256.0
6,12,50,500,7,14,97982,6615057,6,,,80,65,1,,,,,,,,,,594882981924.0,4515.0
4,12,53,200,1,14,97983,6615057,6,5,,80,65,1,,,,,,,,,,595952094658.0,1482.0
4,12,55,300,1,14,97983,6615057,6,5,,80,65,1,,,,,,,,,,595952094658.0,1482.0
4,2,36,500,7,14,97983,6615057,6,5,,80,65,1,,,,,,,,,,595952094658.0,1482.0
4,2,31,200,7,14,97983,6615057,6,5,,80,65,1,,,,,,,,,,595952094658.0,1482.0
6,12,56,100,0,14,97984,6615057,6,,,80,65,5,,,,,,,,,,594949017737.0,4723.0
12,2,5,400,3,14,98002,6615057,5,,,80,65,5,,,,,,,,,,,6109.0
6,2,6,300,2,14,98003,6615057,6,,,80,65,1,,,,,,,,,,589514929244.0,5310.0
11,2,8,0,7,14,98004,6615056,5,8,,5,128,0,,,,,,,,,,343408686.0,497.0
6,2,9,900,3,14,98005,6615057,6,,,80,65,2,,,,,,,,,,589529429096.0,4570.0
6,2,10,700,3,14,98005,6615057,6,,,80,65,2,,,,,,,,,,589529429096.0,4570.0
6,2,11,500,6,14,98006,6615057,6,,,80,65,3,,,,,,,,,,598133818912.0,2153.0
11,2,16,500,2,14,98037,6615056,8,,,5,128,0,,,,,,,,,,4762763874.0,1021.0
4,2,36,500,3,14,98038,6615057,6,5,,80,65,6,,,,,,,,,,598178698360.0,2424.0
6,2,17,0,3,14,98038,6615057,6,5,,80,65,6,,,,,,,,,,598178698360.0,2424.0
4,2,20,900,3,14,98038,6615057,6,5,,80,65,6,,,,,,,,,,598178698360.0,2424.0
4,1,20,500,3,14,98038,6615057,6,5,,80,65,6,,,,,,,,,,598178698360.0,2424.0
9,2,36,500,3,14,98040,6615056,9,,,5,128,1,,,,,,,,,,21646542019.0,1464.0
11,2,19,0,3,14,98040,6615056,9,,,5,128,1,,,,,,,,,,21646542019.0,1464.0
9,2,20,900,3,14,98040,6615056,9,,,5,128,1,,,,,,,,,,21646542019.0,1464.0
9,2,36,500,0,14,98041,6615056,9,,,5,128,1,,,,,,,,,,22323004747.0,581.0
9,2,22,900,0,14,98041,6615056,9,,,5,128,1,,,,,,,,,,22323004747.0,581.0
9,2,26,0,0,14,98041,6615056,9,,,5,128,1,,,,,,,,,,22323004747.0,581.0
11,2,46,700,7,14,98042,6615056,8,,,5,128,0,,,,,,,,,,4668588861.0,2180.0
11,2,24,100,7,14,98042,6615056,8,,,5,128,0,,,,,,,,,,4668588861.0,2180.0
6,2,36,500,3,14,98045,6615057,6,,,80,65,3,,,,,,,,,,593834058819.0,3450.0
6,2,30,900,3,14,98045,6615057,6,,,80,65,3,,,,,,,,,,593834058819.0,3450.0
6,2,31,200,3,14,98045,6615057,6,,,80,65,3,,,,,,,,,,593834058819.0,3450.0
56,2,36,500,0,14,98046,6615056,9,,,5,128,0,,,,,,,,,,4546298795.0,2.0
56,2,36,300,0,14,98046,6615056,9,,,5,128,0,,,,,,,,,,4546298795.0,2.0
56,2,31,100,0,14,98046,6615056,9,,,5,128,0,,,,,,,,,,4546298795.0,2.0
11,2,34,0,5,14,98047,6615056,9,,,5,128,1,,,,,,,,,,21562065745.0,2459.0
4,2,36,500,2,14,98048,6615057,6,5,,80,65,2,,,,,,,,,,594898549182.0,1959.0
4,2,35,500,2,14,98048,6615057,6,5,,80,65,2,,,,,,,,,,594898549182.0,1959.0
4,2,36,300,2,14,98048,6615057,6,5,,80,65,2,,,,,,,,,,594898549182.0,1959.0
6,2,38,800,4,14,98049,6615057,6,,,80,65,6,,,,,,,,,,588512094857.0,5909.0
4,2,39,500,2,14,98050,6615057,6,5,,80,65,5,,,,,,,,,,597087812983.0,6062.0
4,2,41,600,2,14,98050,6615057,6,5,,80,65,5,,,,,,,,,,597087812983.0,6062.0
6,2,40,100,5,14,98051,6615057,6,,,80,65,1,,,,,,,,,,591657962274.0,3101.0
6,2,41,600,5,14,98051,6615057,6,,,80,65,1,,,,,,,,,,591657962274.0,3101.0
6,2,46,700,4,14,98051,6615057,6,,,80,65,1,,,,,,,,,,591657962274.0,3101.0
6,2,41,900,5,14,98052,6615057,6,,,80,65,2,,,,,,,,,,588451449983.0,5764.0
6,2,51,800,4,14,98052,6615057,6,,,80,65,2,,,,,,,,,,588451449983.0,5764.0
6,2,46,700,5,14,98052,6615057,6,,,80,65,2,,,,,,,,,,588451449983.0,5764.0
6,2,51,800,2,14,98053,6615057,6,,,80,65,6,,,,,,,,,,589587333932.0,3324.0
6,2,48,100,2,14,98053,6615057,6,,,80,65,6,,,,,,,,,,589587333932.0,3324.0
9,2,57,0,4,14,98069,6615057,6,,,80,65,1,,,,,,,,,,591657962274.0,1340.0
6,2,52,900,4,14,98069,6615057,6,,,80,65,1,,,,,,,,,,591657962274.0,1340.0
6,13,2,100,5,14,98069,6615057,6,,,80,65,1,,,,,,,,,,591657962274.0,1340.0
11,2,57,0,0,14,98070,6615056,9,5,,5,128,0,,,,,,,,,,4908122566.0,1239.0
9,2,53,600,0,14,98070,6615056,9,5,,5,128,0,,,,,,,,,,4908122566.0,1239.0
6,2,54,0,1,14,98071,6615057,6,,,80,65,5,,,,,,,,,,585277098225.0,2359.0
9,2,57,0,4,14,98072,6615057,6,,,80,65,1,,,,,,,,,,584145928482.0,130.0
6,2,54,300,4,14,98072,6615057,6,,,80,65,1,,,,,,,,,,584145928482.0,130.0
6,2,54,400,6,14,98073,6615057,6,,,80,65,6,,,,,,,,,,589592555657.0,5912.0
6,13,2,100,6,14,98073,6615057,6,,,80,65,6,,,,,,,,,,589592555657.0,5912.0
56,2,57,0,0,14,98074,6615056,9,,,5,128,0,,,,,,,,,,271385317.0,5493.0
11,2,55,400,0,14,98074,6615056,9,,,5,128,0,,,,,,,,,,271385317.0,5493.0
6,13,1,700,1,14,98076,6615056,9,5,,5,128,1,,,,,,,,,,21770010840.0,2982.0
6,13,2,100,1,14,98076,6615056,9,5,,5,128,1,,,,,,,,,,21770010840.0,2982.0
9,13,5,0,3,14,98077,6615057,6,,,80,65,1,,,,,,,,,,597025615518.0,3916.0
6,13,7,200,3,14,98077,6615057,6,,,80,65,1,,,,,,,,,,597025615518.0,3916.0
6,13,5,500,3,14,98078,6615057,6,,,80,65,2,,,,,,,,,,600260307784.0,4661.0
9,13,12,300,6,14,98079,6615056,8,5,,5,128,0,,,,,,,,,,4428989884.0,5810.0
9,13,6,400,6,14,98079,6615056,8,5,,5,128,0,,,,,,,,,,4428989884.0,5810.0
11,13,6,900,1,14,98080,6615056,8,,,5,128,0,,,,,,,,,,5252318424.0,1180.0
11,13,7,200,1,14,98080,6615056,8,,,5,128,0,,,,,,,,,,5252318424.0,1180.0
4,13,9,700,4,14,98081,6615057,5,1,,80,65,2,,,,,,,,,,591678493379.0,5420.0
4,13,16,0,2,14,98082,6615057,6,5,,80,65,1,,,,,,,,,,658224522486.0,4065.0
6,13,18,400,2,14,98098,6615057,6,,,80,65,2,,,,,,,,,,593822523461.0,4249.0
4,13,20,800,2,14,98099,6615057,5,1,,80,65,2,,,,,,,,,,590592138252.0,1127.0
6,13,27,700,3,14,98115,6615057,5,,,80,65,4,,,,,,,,,,586331263643.0,4750.0
6,13,23,300,3,14,98115,6615057,5,,,80,65,4,,,,,,,,,,586331263643.0,4750.0
9,13,31,0,2,14,98117,6615057,6,,,80,65,3,,,,,,,,,,593834136243.0,5535.0
6,13,32,800,2,14,98117,6615057,6,,,80,65,3,,,,,,,,,,593834136243.0,5535.0
4,13,31,300,2,14,98118,6615057,6,5,,80,65,6,,,,,,,,,,590663041120.0,1831.0
4,13,32,800,2,14,98118,6615057,6,5,,80,65,6,,,,,,,,,,590663041120.0,1831.0
4,13,33,100,1,14,98119,6615057,6,5,,80,65,5,,,,,,,,,,592790580602.0,4677.0
6,13,33,300,3,14,98120,6615057,6,,,80,65,1,,,,,,,,,,588427404135.0,3308.0
4,13,37,900,2,14,98121,6615057,6,5,,80,65,1,,,,,,,,,,633532776365.0,528.0
4,13,33,900,2,14,98121,6615057,6,5,,80,65,1,,,,,,,,,,633532776365.0,528.0
6,13,36,300,7,14,98123,6615057,9,,,80,65,1,,,,,,,,,,598096848063.0,897.0
4,13,36,500,7,14,98124,6615057,8,5,,80,65,2,,,,,,,,,,599182051619.0,2563.0
9,13,37,900,0,14,98125,6615056,8,,,5,128,1,,,,,,,,,,17735352897.0,4947.0
9,13,36,500,0,14,98125,6615056,8,,,5,128,1,,,,,,,,,,17735352897.0,4947.0
6,13,36,700,6,14,98127,6615057,6,,,80,65,5,,,,,,,,,,600312347421.0,3871.0
6,13,37,900,1,14,98128,6615057,6,,,80,65,1,,,,,,,,,,621715703765.0,5284.0
6,13,37,400,1,14,98128,6615057,6,,,80,65,1,,,,,,,,,,621715703765.0,5284.0
9,13,37,900,0,14,98129,6615056,9,,,5,128,1,,,,,,,,,,22300722044.0,2324.0
9,13,37,500,0,14,98129,6615056,9,,,5,128,1,,,,,,,,,,22300722044.0,2324.0
6,13,42,200,2,14,98130,6615057,9,,,80,65,2,,,,,,,,,,600268569016.0,5369.0
6,13,43,0,2,14,98130,6615057,9,,,80,65,2,,,,,,,,,,600268569016.0,5369.0
4,13,45,900,1,14,98146,6615057,6,5,,80,65,1,,,,,,,,,,600247213455.0,539.0
9,13,47,0,5,14,98147,6615057,6,,,80,65,4,,,,,,,,,,594930430271.0,1642.0
6,13,48,200,5,14,98147,6615057,6,,,80,65,4,,,,,,,,,,594930430271.0,1642.0
6,13,47,0,7,14,98148,6615057,6,,,80,65,1,,,,,,,,,,585208328179.0,2348.0
9,13,51,900,2,14,98150,6615056,8,,,5,128,1,,,,,,,,,,21712273883.0,4279.0
9,13,53,300,2,14,98150,6615056,8,,,5,128,1,,,,,,,,,,21712273883.0,4279.0
4,13,52,300,5,14,98151,6615057,5,9,,80,65,6,,,,,,,,,,629320221781.0,5398.0
4,13,53,300,5,14,98151,6615057,5,9,,80,65,6,,,,,,,,,,629320221781.0,5398.0
6,13,52,900,2,14,98152,6615057,6,,,80,65,3,,,,,,,,,,586319257609.0,163.0
6,13,53,300,2,14,98152,6615057,6,,,80,65,3,,,,,,,,,,586319257609.0,163.0
6,13,53,600,1,14,98153,6615057,6,,,80,65,6,,,,,,,,,,590668780245.0,4552.0
6,13,58,400,1,14,98153,6615057,6,,,80,65,6,,,,,,,,,,590668780245.0,4552.0
6,13,54,200,7,14,98154,6615057,6,,,80,65,6,,,,,,,,,,587437786543.0,3541.0
6,10,8,600,7,14,98154,6615057,6,,,80,65,6,,,,,,,,,,587437786543.0,3541.0
6,13,55,600,6,14,98155,6615057,6,,,80,65,1,,,,,,,,,,600252854634.0,5332.0
6,10,3,500,6,14,98155,6615057,6,,,80,65,1,,,,,,,,,,600252854634.0,5332.0
6,10,0,700,1,14,98171,6615057,6,,,80,65,1,,,,,,,,,,659294400731.0,3760.0
6,10,3,500,1,14,98171,6615057,6,,,80,65,1,,,,,,,,,,659294400731.0,3760.0
4,10,4,600,2,14,98172,6615057,6,5,,80,65,4,,,,,,,,,,587411916411.0,3824.0
4,10,8,600,2,14,98172,6615057,6,5,,80,65,4,,,,,,,,,,587411916411.0,3824.0
4,1,20,500,2,14,98172,6615057,6,5,,80,65,4,,,,,,,,,,587411916411.0,3824.0
9,10,5,0,6,14,98173,6615057,6,,,80,65,2,,,,,,,,,,598108353037.0,2368.0
6,10,8,600,6,14,98173,6615057,6,,,80,65,2,,,,,,,,,,598108353037.0,2368.0
6,10,5,0,7,14,98174,6615057,6,,,80,65,6,,,,,,,,,,586371276294.0,3506.0
6,10,5,500,0,14,98175,6615057,6,,,80,65,5,,,,,,,,,,597096501385.0,5881.0
6,10,8,600,0,14,98175,6615057,6,,,80,65,5,,,,,,,,,,597096501385.0,5881.0
4,10,5,600,7,14,98176,6615057,8,5,,80,65,2,,,,,,,,,,599182051619.0,2194.0
11,10,6,0,2,14,98177,6615056,8,,,5,128,0,,,,,,,,,,5364056360.0,5145.0
11,10,8,600,2,14,98177,6615056,8,,,5,128,0,,,,,,,,,,5364056360.0,5145.0
6,10,6,400,7,14,98178,6615057,6,,,80,65,3,,,,,,,,,,593830130353.0,1845.0
9,10,8,800,7,14,98179,6615056,8,,,5,128,1,,,,,,,,,,17900700282.0,5855.0
6,10,13,100,2,14,98181,6615057,6,,,80,65,3,,,,,,,,,,591689985640.0,3408.0
6,10,13,800,2,14,98181,6615057,6,,,80,65,3,,,,,,,,,,591689985640.0,3408.0
9,10,14,600,6,14,98183,6615056,6,,,5,128,1,,,,,,,,,,17700553649.0,3343.0
9,10,18,900,6,14,98183,6615056,6,,,5,128,1,,,,,,,,,,17700553649.0,3343.0
6,10,16,400,0,14,98184,6615057,9,,,80,65,2,,,,,,,,,,598116498834.0,862.0
4,10,16,900,2,14,98185,6615057,6,5,,80,65,2,,,,,,,,,,594898549182.0,4781.0
6,10,20,300,2,14,98186,6615057,5,,,80,65,1,,,,,,,,,,667891569430.0,3367.0
