head_1_0,head_1_1,head_1_2,head_2,head_4_0,head_4_1,head_5,head_6_0,head_6_1,head_8,head_9,head_10,head_11,head_13_0,head_13_1,head_13_2,head_13_3,head_13_4,head_13_5,head_14,body_0,body_2_0,body_2_1,body_2_2,body_2_3,body_2_4,body_3_0,body_3_1,body_3_2,body_3_3,body_3_4,body_3_5,body_7,body_10_value_1,body_10_value_2,body_10_separator_2,body_10_value_3,body_10_separator_3,body_10_value_4,body_10_separator_4,body_10_value_5,body_11,body_12,body_13,body_15,body_16_value_1,body_16_value_2,body_16_value_3,body_16_value_4,body_18_value_1,body_19,body_21
460248,4,0,0,0,3,1,96,6,0,abebf450e0e38c9694dfec61c946f053,0,0,14,1,3,2,1,5,0,2,0,9,6,1,4,14,1,3,2,1,5,2,44.0,-98.0,0,-126.0,0,40.0,0,106.0,1,0,0,0,1,-1,-1,-1,-1,-1,1
460248,4,1,0,0,4,1,90,6,0,0466d73ecdd403c51c9692ead2725f1e,0,0,14,4,3,2,5,5,0,2,0,4,9,0,4,14,4,3,2,5,5,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,100,55,5,32,54,1
460248,4,2,1,0,5,2,52,8,1,1e00038c13c8bcc976f7ba31d0dc6b64,1,1,14,5,6,7,0,1,0,2,243275,9,0,3,2,14,5,6,7,0,1,2,7,-55.0,0,-35.0,0,30.0,0,-88.0,1,0,0,0,1,-1,-1,-1,-1,-1,1
460248,4,3,1,0,6,2,9,3,0,f4f88e4997b17a25095e059e7c567970,0,5,16,1,5,8,9,1,0,2,13,5,5,5,1,16,1,5,8,9,1,1,nan,nan,-1,nan,-1,nan,-1,nan,2,2,2,0,0,68,-105,6,22,-125,1
460248,4,4,1,0,7,2,32,2,0,4d30c1fdc2177802eeda06c4adfd5bdb,0,5,13,4,2,7,1,2,0,2,11,9,8,9,6,13,4,2,7,1,2,2,-99.0,67.0,0,67.0,0,-56.0,0,29.0,1,0,0,0,1,-1,-1,-1,-1,-1,1
460248,4,5,1,0,8,2,93,6,0,714fb8c3807a31503679601c5d52d6ee,0,3,13,6,1,7,5,3,0,2,4,5,5,3,8,13,6,1,7,5,3,2,-70.0,-22.0,0,-28.0,0,85.0,0,7,1,0,0,0,1,-1,-1,-1,-1,-1,1
460248,4,6,1,0,9,2,36,6,0,31312c4c7f137cef21881a29d98ad4a8,0,3,14,6,2,6,5,6,0,2,4,5,5,3,2,14,6,2,6,5,6,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,21,83,5,103,0,1
460248,4,7,0,2,0,1,47,1,0,9f6d5c09c4dc25c8b28cdb87f87d11dd,0,3,15,4,6,5,6,6,0,2,6,8,0,5,4,15,4,6,5,6,6,2,11,58.0,0,78.0,0,74.0,0,-35.0,1,0,0,0,1,-1,-1,-1,-1,-1,1
460248,4,8,1,2,1,2,80,7,1,658d1484502e241bf9219e19d982c14d,1,1,15,5,5,8,8,2,0,2,243272,2,0,8,3,15,5,5,8,8,2,2,-8.0,14.0,0,42.0,0,-53.0,0,13.0,1,0,0,0,1,-1,-1,-1,-1,-1,1
460248,4,9,1,2,9,2,34,7,1,959102efb8e4cfc6684ddc142a1c4d27,1,7,16,6,1,2,5,0,0,2,85564,0,5,3,0,16,6,1,2,5,0,1,nan,nan,-1,nan,-1,nan,-1,nan,2,500000000,900000000,0,0,39,-119,6,6,48,1
460248,5,0,1,72426,0,2,27,2,1,3bb56fae0d18e9e6870495d5ea4dcd6f,1,7,13,4,4,7,1,6,0,2,85567,1,5,5,5,13,4,4,7,1,6,1,nan,nan,-1,nan,-1,nan,-1,nan,2,500000000,700000000,0,2,121,9,103,17,8,1
514887,6,0,2,67021,7,3,46,3,1,5e5f91df892064b79816df6a0b97d04f,1,1,42,9,2,9,4,3,0,2,243269,8,8,3,5,42,9,2,9,4,3,1,nan,nan,-1,nan,-1,nan,-1,nan,2,9,1,0,0,104,4,5,5,0,0
514887,6,1,1,67022,1,2,79,2,0,8398ba9f8abc912895b995809335359c,0,5,43,3,8,4,9,1,0,2,2,8,1,3,8,43,3,8,4,9,1,2,110.0,-109.0,0,-94.0,0,-99.0,0,-84.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
514887,6,2,1,67024,3,2,67,8,1,04bfbddb33c5df809aeb007a56b40c72,1,7,41,7,6,0,6,0,0,2,85571,5,6,3,2,41,7,6,0,6,0,2,-71.0,-100.0,0,-7.0,0,84.0,0,8,1,0,0,0,1,-1,-1,-1,-1,-1,0
514887,6,3,1,67025,6,2,27,7,0,3216286c9cce3e8f9e225da995304dc2,0,4,43,3,6,1,0,8,0,2,9,5,7,2,8,43,3,6,1,0,8,2,43.0,48.0,0,24.0,0,31.0,0,26.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
514887,6,4,0,67026,1,1,57,2,0,5f0362fcd6d2a7fff8e4c325f0e16345,0,6,40,2,9,8,0,0,0,2,3,9,5,3,5,40,2,9,8,0,0,2,60.0,51.0,0,110.0,0,13,0,-24.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
514887,6,5,2,67026,7,3,9,1,0,58d294ffe6ce4a269c1fc7144bc68010,0,5,41,8,6,2,2,0,0,2,2,5,5,9,0,41,8,6,2,2,0,1,nan,nan,-1,nan,-1,nan,-1,nan,2,12,12,0,2,101,-107,16,-103,16,0
514887,6,6,0,67046,8,1,42,8,0,8618ff47f876aabf784384febbdd9e22,0,3,42,9,0,2,8,4,0,2,4,1,8,5,2,42,9,0,2,8,4,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,-103,-128,5,19,0,0
514887,6,7,0,67046,9,1,41,2,0,ffc84c5b737769b1dc834b3cd5359608,0,4,43,0,4,5,8,2,0,2,14,1,2,1,8,43,0,4,5,8,2,2,-6.0,-2.0,0,69.0,0,1,0,58.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
514887,6,8,0,67047,5,1,49,6,0,b2da872d18844c7551c0f17da1ef853a,0,6,40,3,3,6,8,5,0,2,3,7,8,1,7,40,3,3,6,8,5,1,nan,nan,-1,nan,-1,nan,-1,nan,2,4,5,0,2,115,36,9,72,53,0
514887,6,9,0,67051,4,1,26,6,0,d921688533bf65bffc6e1f1f3bec1981,0,4,43,3,6,1,9,0,0,2,14,1,1,8,1,43,3,6,1,9,0,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,48,105,5,-119,0,0
514887,7,0,0,67052,0,1,30,1,0,5e3a8d7fc4ec74a63699681f0bba259b,0,4,40,9,5,0,1,8,0,2,9,5,3,5,8,40,9,5,0,1,8,1,nan,nan,-1,nan,-1,nan,-1,nan,1,0,0,0,1,-1,-1,-1,-1,-1,0
514887,7,1,1,67052,1,2,57,0,1,2f2a632f37ba9a0b6dbfe211ddfea8a1,1,1,42,1,6,3,8,4,0,2,243271,3,6,0,2,42,1,6,3,8,4,2,-76.0,-61.0,0,-91.0,0,-16.0,0,61.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
514887,7,2,0,72089,9,1,38,1,1,b8b64d57bafa4f707a4f349efb55194f,1,7,43,0,2,5,8,1,0,2,85568,9,3,2,2,43,0,2,5,8,1,1,nan,nan,-1,nan,-1,nan,-1,nan,2,4,5,0,0,-111,5,5,-109,25,0
514887,7,3,0,72092,3,1,21,6,0,6b5adf670901d5bf6e2084d847c24b4b,0,0,41,4,0,2,3,4,0,2,0,9,0,8,0,41,4,0,2,3,4,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,39,16,5,64,0,0
514887,7,4,1,72092,8,2,0,1,0,ed77c160fc3189ab75351a547b9c4c74,0,0,41,6,8,8,0,0,0,2,0,0,9,6,6,41,6,8,8,0,0,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,71,86,4,20,1,0
514887,7,5,1,72092,9,2,34,1,0,4104fea60dd7dc49fa674eda9e3c7129,0,0,42,4,7,9,7,0,0,2,0,2,3,7,3,42,4,7,9,7,0,1,nan,nan,-1,nan,-1,nan,-1,nan,1,0,0,0,1,-1,-1,-1,-1,-1,0
514887,7,6,2,72093,5,3,49,6,0,2a1e5a58088e14c55bc0d2fbbbf03aa0,0,2,40,9,0,5,1,8,0,2,12,3,6,0,9,40,9,0,5,1,8,1,nan,nan,-1,nan,-1,nan,-1,nan,2,2,2,0,0,121,81,4,71,112,0
514887,7,7,0,72094,0,1,93,1,1,5762232ab3b3dcd233033fa0eb6324f4,1,7,42,0,8,9,0,4,0,2,85566,3,1,3,0,42,0,8,9,0,4,2,19.0,73.0,0,-127.0,0,92.0,0,-61.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
514887,7,8,0,72094,1,1,18,1,0,36251da0ffe17ed628958b3af6ed7615,0,3,42,7,7,4,0,0,0,2,4,9,0,6,7,42,7,7,4,0,0,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,73,8,5,115,0,0
514887,7,9,1,72116,9,2,32,5,1,704f8f241a82f2fd9a0bafa06806ca67,1,1,40,2,8,8,3,7,0,2,243274,0,6,9,2,40,2,8,8,3,7,2,75.0,-27.0,0,12.0,0,15,0,115.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
514887,8,0,1,5,0,2,82,4,0,f37037cab69cc068bad35e3edadd025d,0,2,40,9,7,3,8,6,0,2,12,0,4,3,6,40,9,7,3,8,6,2,-113.0,-2.0,0,-117.0,0,109.0,0,65.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
514887,8,1,1,5,1,2,50,0,0,f63a44cc3dd676123963aaede5574e35,0,2,41,4,9,8,7,4,0,2,10,4,2,6,6,41,4,9,8,7,4,2,-112.0,122.0,0,105.0,0,65.0,0,41.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
514887,8,2,1,5,3,2,45,0,1,676969a710fe5671ba391ae1d56caf19,1,1,42,1,2,6,0,3,0,2,243272,4,9,9,9,42,1,2,6,0,3,2,106.0,-47.0,0,79.0,0,59.0,0,106.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
514887,8,3,1,5,4,2,47,5,1,3017b7e1ce2b4fdd6b57b1e407a9120c,1,1,42,5,1,2,3,9,0,2,243272,4,3,4,0,42,5,1,2,3,9,2,-116.0,14,0,-30.0,0,38.0,0,-37.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
514887,8,4,1,5,6,2,14,8,0,5442d1ce521ccd1e1161dce270a6f311,0,0,43,4,4,6,9,4,0,2,1,7,5,3,1,43,4,4,6,9,4,2,15,3,0,-81.0,0,38.0,0,-125.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
514887,8,5,0,72118,5,1,68,8,0,dd3bbeae204ae9ab60cfe1198ac56c90,0,6,42,2,7,9,7,0,0,2,3,0,3,0,4,42,2,7,9,7,0,2,-27.0,21.0,0,-47.0,0,98.0,0,-68.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
514887,8,6,0,10,3,1,9,0,0,aa51f1719ca87ec153703cc76ed2d965,0,2,43,4,9,2,7,5,0,2,10,9,0,2,6,43,4,9,2,7,5,2,64.0,-97.0,0,59.0,0,114.0,0,-19.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
514887,8,7,1,10,4,2,89,5,1,61ba414cad545997511365ef867b5d68,1,7,40,2,8,6,6,8,0,2,85566,1,1,7,6,40,2,8,6,6,8,2,0,71.0,0,8,0,-106.0,0,-55.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
514887,8,8,0,72142,7,1,36,0,1,e3445316d04b468585f86d906bf29c15,1,7,42,1,3,0,6,3,0,2,85564,0,6,1,5,42,1,3,0,6,3,2,1.0,-36.0,0,-52.0,0,28.0,0,-89.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
514887,8,9,2,72142,8,3,65,4,1,1f658a4a39c30dd92e5e0475253479f8,1,1,43,0,2,9,9,3,0,2,243270,2,8,4,8,43,0,2,9,9,3,1,nan,nan,-1,nan,-1,nan,-1,nan,2,9,1,0,0,64,-122,6,0,0,0
514887,9,0,2,72142,9,3,45,5,0,b66d38527f09c6a82553e6d4c203d021,0,3,43,2,2,0,7,7,0,2,6,2,4,2,0,43,2,2,0,7,7,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,-120,-111,4,64,64,0
514887,9,1,1,72145,6,2,91,5,0,be94f8b072e00b6512e972d35dd8cf89,0,6,41,8,2,6,1,6,0,2,8,7,3,2,0,41,8,2,6,1,6,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,21,83,5,101,0,0
514887,9,2,0,72145,7,1,22,0,0,26c6d03994d0937181f732a9a422996f,0,2,42,1,7,3,7,3,0,2,10,4,8,4,4,42,1,7,3,7,3,1,nan,nan,-1,nan,-1,nan,-1,nan,2,5,6,0,0,121,82,5,80,1,0
514887,9,3,0,72167,8,1,23,9,0,e1e4eec622ea144bcbae209385d11b28,0,4,40,2,8,8,2,3,0,2,9,3,2,3,2,40,2,8,8,2,3,2,-106.0,3.0,0,115.0,0,75.0,0,-93.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
514887,9,4,1,72168,2,2,61,8,0,d671fd7705ab58dc0835e9bf46a6c34b,0,2,41,5,3,4,3,1,0,2,5,5,1,3,5,41,5,3,4,3,1,1,nan,nan,-1,nan,-1,nan,-1,nan,1,0,0,0,1,-1,-1,-1,-1,-1,0
514887,9,5,0,72169,4,1,12,9,0,0291fafe5e2d6256d0608cfad7265945,0,5,42,2,2,8,3,8,0,2,11,4,9,2,2,42,2,2,8,3,8,1,nan,nan,-1,nan,-1,nan,-1,nan,2,5,6,0,0,1,105,5,38,1,0
514887,9,6,0,72169,5,1,44,8,0,8c830b7c8442cb616e97da998077c715,0,5,43,2,6,9,6,3,0,2,11,5,7,5,5,43,2,6,9,6,3,1,nan,nan,-1,nan,-1,nan,-1,nan,2,2,2,0,2,66,64,50,2,48,0
514887,9,7,0,72170,9,1,95,4,0,fb2f1dccd2924746bd78b0e57bca77b9,0,0,40,5,5,8,3,9,0,2,0,0,7,0,5,40,5,5,8,3,9,2,60.0,12.0,0,2.0,0,1,0,-22.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
514887,9,8,1,6,1,2,82,8,0,76d6e31b0bfa2ae40dd3493bb6722417,0,4,41,1,2,7,9,7,0,2,9,4,5,7,5,41,1,2,7,9,7,2,125.0,89.0,0,105.0,0,-33.0,0,-86.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
514887,9,9,0,6,2,1,40,8,0,5244784e183aee3e086c11100fb67dc6,0,3,41,4,8,8,7,9,0,2,4,5,4,8,4,41,4,8,8,7,9,2,34.0,17.0,0,-9.0,0,118.0,0,27.0,1,1,1,0,0,113,22,5,-105,54,0
10,0,0,0,6,9,1,45,8,0,859e17a678015c6729f06929bcf4630e,0,2,42,0,1,2,4,0,0,2,10,8,4,3,7,42,0,1,2,4,0,1,nan,nan,-1,nan,-1,nan,-1,nan,1,0,0,0,1,-1,-1,-1,-1,-1,0
10,0,1,1,72193,0,2,24,7,0,5cf473fe5e8e2dc3af7049e32d55eada,0,5,42,8,8,8,9,0,0,2,2,1,0,0,5,42,8,8,8,9,0,2,-121.0,11.0,0,-68.0,0,106.0,0,-121.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
10,0,2,1,72193,2,2,1,8,0,cae657c793f32eeb35f2637da23d7aa0,0,4,40,2,7,9,8,0,0,2,9,1,6,5,6,40,2,7,9,8,0,1,nan,nan,-1,nan,-1,nan,-1,nan,1,0,0,0,1,-1,-1,-1,-1,-1,0
10,0,3,0,72193,4,1,5,2,0,c3a513ff851976a3e64c63857ef25fa8,0,0,40,7,5,7,2,8,0,2,0,5,3,5,1,40,7,5,7,2,8,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,81,113,5,6,0,0
10,0,4,1,72193,9,2,68,7,1,34249569d83004a0bec5b82bc13dc4b1,1,7,43,4,6,6,6,8,0,2,85566,4,7,5,0,43,4,6,6,6,8,2,4.0,-97.0,0,-66.0,0,80.0,0,45.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
10,0,5,0,72194,6,1,56,8,0,9765b873ada1a7ced257ce11235b5d90,0,2,40,9,8,7,8,0,0,2,5,4,2,3,0,40,9,8,7,8,0,2,12,98.0,0,9,0,53.0,0,-36.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
10,0,6,1,8,7,2,75,8,1,1b082a522a76fba5457ff0a7f7e96a3a,1,1,43,3,4,4,3,3,0,2,243274,1,1,0,3,43,3,4,4,3,3,2,79.0,117.0,0,95.0,0,103.0,0,-127.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
10,0,7,1,8,8,2,67,3,0,1dc328f089afd360e9772c6701008625,0,0,41,0,0,2,6,8,0,2,0,6,1,0,8,41,0,0,2,6,8,2,1,-99.0,0,-2.0,0,1,0,100.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
10,0,8,0,8,9,1,21,7,0,954d2030dd465acac75a2dee3424e7d9,0,4,41,2,9,4,9,0,0,2,7,0,2,7,9,41,2,9,4,9,0,1,nan,nan,-1,nan,-1,nan,-1,nan,1,0,0,0,1,-1,-1,-1,-1,-1,0
10,0,9,0,72197,2,1,50,8,0,3dfd246aa17bda0a29e1be17f048910b,0,0,42,5,2,0,2,9,0,2,1,6,4,7,3,42,5,2,0,2,9,2,-15.0,-125.0,0,-124.0,0,4,0,-113.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
10,1,0,0,72218,8,1,39,7,0,187c70612ac66ee36ec1baf14da0f590,0,5,43,2,1,4,6,2,0,2,11,4,9,8,2,43,2,1,4,6,2,1,nan,nan,-1,nan,-1,nan,-1,nan,2,3,1080033000,0,0,96,-103,4,121,102,0
10,1,1,1,72220,8,2,71,2,0,fa9ff5801ffa79344a5957860064f24c,0,4,40,2,7,2,9,1,0,2,7,8,0,0,0,40,2,7,2,9,1,2,-82.0,115.0,0,8,0,1,0,4,1,2,2,0,2,115,7,9,18,54,0
10,1,2,0,9,1,1,33,6,0,fcc183c71743ccace9249ec6206aa9cd,0,5,41,6,3,3,5,1,0,2,13,3,8,7,5,41,6,3,3,5,1,1,nan,nan,-1,nan,-1,nan,-1,nan,1,0,0,0,1,-1,-1,-1,-1,-1,0
10,1,3,1,9,5,2,7,2,1,3976cd7763bc0bdc20e643307cd699a1,1,1,42,0,7,2,8,6,0,2,243276,0,9,2,0,42,0,7,2,8,6,2,-124.0,9,0,84.0,0,56.0,0,5,1,0,0,0,1,-1,-1,-1,-1,-1,0
10,1,4,1,9,7,2,88,7,0,9c798f1caa0022a0303f39eb97ad4a6e,0,3,43,2,5,3,1,7,0,2,4,0,2,4,5,43,2,5,3,1,7,2,-80.0,67.0,0,77.0,0,85.0,0,8,1,0,0,0,1,-1,-1,-1,-1,-1,0
10,1,5,1,9,8,2,9,2,1,9c8b71b74fad6d8a71779a3a630aa8e7,1,1,43,3,5,2,9,8,0,2,243275,3,0,6,0,43,3,5,2,9,8,2,-76.0,51.0,0,26.0,0,-109.0,0,-47.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
10,1,6,1,7,0,2,0,7,1,f675b8ef8044619f2d077ca7fb35339c,1,1,40,6,4,7,8,9,0,2,243277,6,0,6,2,40,6,4,7,8,9,2,-39.0,52.0,0,-22.0,0,-99.0,0,62.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
10,1,7,0,7,3,1,17,2,0,5584c6f6c20422be44fcaaaf1ab7cdec,0,2,42,8,5,8,0,1,0,2,12,2,9,6,7,42,8,5,8,0,1,1,nan,nan,-1,nan,-1,nan,-1,nan,2,4,5,0,0,-122,16,4,-124,32,0
10,1,8,1,72223,3,2,25,2,1,a394df0d5f7079596614ab173d3cdade,1,7,41,2,6,5,2,9,0,2,85563,9,9,3,5,41,2,6,5,2,9,1,nan,nan,-1,nan,-1,nan,-1,nan,2,10,4,0,0,-107,49,4,25,0,0
10,1,9,1,72243,8,2,67,1,0,66b274242650ce8637be31880661e874,0,2,42,1,9,8,2,3,0,2,5,1,1,6,0,42,1,9,8,2,3,1,nan,nan,-1,nan,-1,nan,-1,nan,2,2,2,0,2,71,38,99,51,6,0
10,2,0,1,72244,2,2,76,2,0,a90cc3e7a657cd35c0dcc953a30e0a80,0,0,42,2,7,1,1,9,0,2,0,8,8,3,1,42,2,7,1,1,9,2,84.0,84.0,0,-94.0,0,-103.0,0,-110.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
10,2,1,0,72246,0,1,12,5,0,031d3304e407370a4f3631ffd02ac275,0,0,40,6,6,7,0,6,0,2,1,4,7,7,5,40,6,6,7,0,6,2,-3.0,-72.0,0,-73.0,0,50.0,0,-63.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
10,2,2,0,72248,3,1,36,1,1,82d5aff806d790fc336da653d670f5e7,1,7,41,7,4,9,9,5,0,2,85564,7,9,6,0,41,7,4,9,9,5,2,1,-8.0,0,-106.0,0,55.0,0,111.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
10,2,3,1,72248,4,2,77,1,0,2650b961da854ebd015db0f406314b9c,0,4,41,7,8,5,6,0,0,2,9,5,3,6,7,41,7,8,5,6,0,2,114.0,70.0,0,115.0,0,5,0,-95.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
10,2,4,1,72269,7,2,90,5,0,2e2f9a875988a8fb697a0c665868627e,0,6,42,8,4,5,2,0,0,2,8,1,7,3,2,42,8,4,5,2,0,2,-55.0,105.0,0,-127.0,0,43.0,0,-55.0,1,14,13,0,0,33,105,6,32,120,0
10,2,5,0,72270,5,1,49,6,0,f029c490dbf9ef85f2d5fa969639332e,0,4,43,4,5,2,9,6,0,2,9,1,9,9,7,43,4,5,2,9,6,1,nan,nan,-1,nan,-1,nan,-1,nan,1,0,0,0,1,-1,-1,-1,-1,-1,0
10,2,6,0,72270,7,1,39,6,0,ffb3f52eed608b7e1a92a9843fbea336,0,2,43,5,8,3,0,2,0,2,10,4,7,3,9,43,5,8,3,0,2,1,nan,nan,-1,nan,-1,nan,-1,nan,2,2,2,0,2,54,86,25,51,3,0
10,2,7,1,72270,8,2,88,1,0,5e312b08e5c9c4a121a4f88540614cf2,0,2,40,2,7,5,6,4,0,2,10,8,1,1,6,40,2,7,5,6,4,2,-9.0,-42.0,0,-102.0,0,31.0,0,32.0,1,2048000,42000000,0,0,41,-111,4,96,99,0
10,2,8,0,72273,1,1,76,6,0,943944e0d30094a68120f949c12c85eb,0,4,42,8,0,0,9,3,0,2,7,9,3,7,6,42,8,0,0,9,3,2,102.0,10,0,-61.0,0,2,0,102.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
10,2,9,0,72273,4,1,8,4,1,532094742fb8060fe94ecad12ebea91f,1,1,40,8,2,5,9,6,0,2,243275,9,0,9,0,40,8,2,5,9,6,2,-31.0,0,0,72.0,0,5.0,0,-31.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
10,3,0,1,72274,1,2,56,6,0,0a5557f1e722de30f4d488286624f672,0,6,42,8,2,4,9,1,0,2,3,8,0,7,7,42,8,2,4,9,1,2,-107.0,-3.0,0,12.0,0,3.0,0,4.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
10,3,1,1,72274,5,2,26,5,0,fe41f8a41e79a7dd59aa8cd5aa98a87f,0,5,43,0,0,7,3,3,0,2,2,5,0,8,6,43,0,0,7,3,3,1,nan,nan,-1,nan,-1,nan,-1,nan,2,6,4,0,2,-123,-104,82,-108,9,0
10,3,2,1,72274,6,2,36,9,1,0e48065ef57afc9a7dd22d17e843704e,1,7,40,2,9,3,6,1,0,2,85566,7,3,2,0,40,2,9,3,6,1,2,-120.0,-57.0,0,-43.0,0,53.0,0,-120.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
10,3,3,2,72296,3,3,4,0,1,5d1c6b117a7386efbd94dc28df408103,1,1,40,2,8,6,3,7,0,2,243274,1,3,3,9,40,2,8,6,3,7,1,nan,nan,-1,nan,-1,nan,-1,nan,2,9,1,0,0,64,-122,6,0,0,0
10,3,4,0,72296,8,1,35,0,1,ed41dd29e04f4eccba58b2db6b3cdbda,1,7,43,3,5,7,4,1,0,2,85571,7,4,7,5,43,3,5,7,4,1,1,nan,nan,-1,nan,-1,nan,-1,nan,2,6,1,0,0,83,34,3,48,1,0
10,3,5,0,72297,4,1,70,5,0,7f770d09963ad577eec80cfdc3101074,0,6,43,5,0,6,0,9,0,2,3,2,5,7,9,43,5,0,6,0,9,2,-95.0,8.0,0,0,0,-73.0,0,31.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
10,3,6,1,72297,6,2,87,0,0,103399abe03d2663d91b6b71ee689f56,0,6,40,5,6,2,9,5,0,2,8,2,1,0,0,40,5,6,2,9,5,1,nan,nan,-1,nan,-1,nan,-1,nan,2,5,6,0,2,115,-104,9,-111,54,0
10,3,7,0,72299,1,1,9,5,0,672efce3298239096d8ee2c40a5f8eb9,0,4,42,2,6,6,9,4,0,2,7,9,0,8,5,42,2,6,6,9,4,2,1.0,100.0,0,43.0,0,-30.0,0,101.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
10,3,8,0,72299,5,1,9,0,0,2f12c3906f65e6f2909ebc58cc8ccc8c,0,4,43,2,1,7,4,5,0,2,7,9,6,8,3,43,2,1,7,4,5,2,-30.0,102.0,0,-55.0,0,61.0,0,-128.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
10,3,9,0,72299,8,1,36,9,1,36cc03b4f3dd3d774b499acac1eb4361,1,7,40,6,1,2,0,4,0,2,85565,9,6,7,9,40,6,1,2,0,4,1,nan,nan,-1,nan,-1,nan,-1,nan,2,6,1,0,0,83,34,3,48,1,0
10,4,0,1,72300,3,2,70,9,0,0688edbad6e55ed7652c18b58ad2664d,0,2,41,5,2,4,1,5,0,2,5,2,1,6,3,41,5,2,4,1,5,1,nan,nan,-1,nan,-1,nan,-1,nan,2,3,3,0,0,113,-127,4,55,2,0
10,4,1,0,72322,4,1,35,9,1,b4c4f1f6f0d6a08e20483d3f2314a2e3,1,7,42,9,8,3,8,1,0,2,85566,2,1,8,2,42,9,8,3,8,1,1,nan,nan,-1,nan,-1,nan,-1,nan,2,6,1,0,0,83,34,3,48,1,0
10,4,2,0,72322,5,1,16,9,1,674f1b3952b758790d454031cc1cc437,1,7,40,2,8,5,0,9,0,2,85565,7,6,6,7,40,2,8,5,0,9,2,-53.0,116.0,0,0,0,-98.0,0,-17.0,1,0,0,0,1,-1,-1,-1,-1,-1,0
10,4,3,1,72323,6,2,46,9,0,9e04c002a2f9a5f5a50beffdc379095b,0,5,41,2,9,8,2,3,0,2,11,7,0,0,0,41,2,9,8,2,3,1,nan,nan,-1,nan,-1,nan,-1,nan,2,6,4,0,2,-123,-104,82,-108,9,0
10,4,4,1,72325,3,2,85,4,0,cc64c430d06731fa6e7ecdd8fea6a419,0,4,42,6,8,0,6,4,0,2,9,4,4,2,9,42,6,8,0,6,4,1,nan,nan,-1,nan,-1,nan,-1,nan,1,0,0,0,1,-1,-1,-1,-1,-1,0
10,4,5,0,72325,4,1,92,4,0,c7fc97c640ab647fe29c5155a8efe511,0,4,43,5,3,0,4,0,0,2,9,6,3,2,9,43,5,3,0,4,0,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,33,103,5,103,0,0
10,4,6,1,72325,7,2,69,4,0,d02c70c4dffa0f9fb6eb8994889b770b,0,5,40,8,4,8,2,6,0,2,11,4,7,5,2,40,8,4,8,2,6,1,nan,nan,-1,nan,-1,nan,-1,nan,2,1,1,0,0,48,105,5,-119,0,0
